机型,制造序列号,机号,参考类型,指令类型,件号,序号,章节号,非计划,故障确认,拆换原因,安装日期,部件装上飞行小时数,部件装上飞行循环数,部件装上使用小时数,部件装上使用循环数,拆换日期,部件拆下飞行小时数,部件拆下飞行循环数,部件拆下使用小时数,部件拆下使用循环数,故障描述,部件本次装机使用小时,故障处理,部件本次装机使用循环,装上件号,装上序号,最近送修公司,CY TSN,FH TSN,送修至拆下时间/FH,送修至拆下时间/CY,件号描述,DEF#,TLB号
73N,73N00548,5083    ,DE    ,CC    ,541674-4                ,8496            ,21    ,X,X,FAIL  ,2007-03-10,17582:13,14461,1555:00,1800,2011-01-14,30780:48,21527,14753:35,8866,右组件再现时跳开灯亮.机组,13198:35,"       过站自检2#ZTC有ACT代码,信息正常,空调工作正常,航后进一步处理.卢朝辉 TRthe bite of 2# ZTC lead ACT reset it normal and AC working normalFLB10478622B航后依据FIM21-62排故,检查发现冲压进气作动筒故障,根据AMM21-51更换右组件冲压进气作动器,完成相关测试,结果正常.王晓东 AF check and find theright pack ram air actuator was fault refer to FIM21-62 replace theram air inlet actuator refer FLB10478623 to AMM21-51 TEST OK WASHER:NAS1149D0432J/BACW10BP4DP/MS35338-43/BACW10BP3APV/ NAS114900332H",7066,541674-4                ,13154           ,武汉航达,15085,28785.46,, ,(AOG)ACTUATOR-EXHAUST                                       ,1133461,10478622
73N,73N02400,5449    ,DE    ,CC    ,541674-4                ,12390           ,21    ,X,X,FAIL  ,2010-03-20,7510:48,3545,7279:36,3654,2011-07-05,11661:08,5613,11429:56,5722,"过站右PACK灯亮,自检ETC有ACT信息     杨涛TR R/H pack light on bite ZTC have ""ereset it no",4150:20," 航后依据AMM21-51-21更换右冲压空气进气口作动筒,自检无信息    杨涛AF refer to AMM21-51-21 to replace R/H RAM air inlet ACT test ok",2068,541674-4                ,13457           ,HONEYWELL,13805,27156.11,4150:20,2068,(AOG)ACTUATOR-EXHAUST                                       ,1280015,10479417
73N,73N01805,5137    ,DE    ,CC    ,541674-4                ,47-6935         ,21    ,X,X,FAIL  ,2010-06-06,12960:57,6658,39796:32,23047,2011-03-10,15363:31,7919,42199:06,24308,左PACK再现时灯亮，复位熄灭。机组LH PACK light come on.,2402:34,"         地面阅读控制组件，故障代码为ACT 复位组件，地面测试左空调组件工作正常。曹德洪Reader ZTC the fault code is ACT reset and test OK.FLB:10479953航后为进一步排除左组件再现时灯亮故障，将ETC1#与ETC2#对串，并更换左侧冲压空气进气门作动器，完成测试，无故障信息，系统工作正常。挂签号：0020572。石锐For troubleshooting the fault of the LH pack light come on,interchanged ETC1# with ETC2# and replaced the LH ram air inletactuator test ok, no fault code system work normally.",1261,541674-4                ,19-7891         ,,30792,58389.14,, ,(AOG)ACTUATOR-EXHAUST                                       ,1183012,10479952
73N,73N00731,2652    ,DE    ,CC    ,541674-4                ,9680            ,21    ,X,X,FAIL  ,2005-05-01,15477:51,7833,8214:09,4377,2011-08-16,35972:23,18467,28708:41,15011,"航后检发现右充压进气活门作动器故障.李俊杰 
AF check find the right ram air nlet  actuator is trouble.",20494:32,"  航后依据AMM21-51-21更换作动器测试正常.挂签号1017819 李俊杰 
AF accomplished  AMM21-51-21 replaced the new one and check it isnormal.",10634,541674-4                ,12867           ,武汉航达,15188,27686.13,20494:32,10634,(AOG)ACTUATOR-EXHAUST                                       ,1316505,10480758
73N,73N00103,2637    ,DE    ,CC    ,541674-4                ,8486            ,21    ,X,X,FAIL  ,2005-05-11,22042:45,11616,00:00,0,2011-05-22,41779:27,21791,19736:42,10175,左组件控制器失效,19736:42,  航后自检左ZTC有ACT信息依据AMM21-51-21更换左组件ACT 测试正常TAG 0014761 AF test ZTC has ACT message. ref to AMM21-51-21replace LH ACT test is normal tag 0014761 吕小舟,10175,541674-4                ,77-7050         ,武汉航达,45818,71866.15,, ,(AOG)ACTUATOR-EXHAUST                                       ,1244510,10480794
73N,73N02821,5417    ,DE    ,CC    ,541674-4                ,13164           ,21    , , ,SWAP  ,2011-03-19,6798:06,3779,6553:59,3528,2011-05-13,7242:33,4020,6998:26,3769,下降再现右PACK灯亮。机组,444:27,    航后自检ZTC有ACT故障信息清除故障信息自检ZTC无故障信息为进一步判断故障将右冲压进气门作动器与左冲压进气门作动器对串测试正常。关久富AF BITE ZTC have ACT message clean this message no fault messagefor troubleshooting change the right ram into left ram and test itnormal.,241,541674-4                ,8513            ,HONEYWELL,26784,41949.09,444:27,241,(AOG)ACTUATOR-EXHAUST                                       ,1237195,10482786
73N,73N02046,5439    ,DE    ,CC    ,541674-4                ,19-7970         ,21    ,X,X,FAIL  ,2010-10-17,12087:07,6339,34926:35,22704,2011-10-22,15516:17,7900,38355:45,24265,过站检查发现左空调冲压进气口未打开 李伟,3429:10,"    过站时对区域温度控制组件进行自检,发现2#区域温度控制组件ACT灯亮过站时间短，待航后处理。 Because of the TR time limited,it will bedone at AF 李伟 FL10482810B航后依据AMM21-51-21更换冲压进气门作动器测试正常 AF replace the ACTand test is ok 王东升 TAG.1020245",1561,541674-4                ,12331           ,武汉航达,16935,33513.08,3429:10,1561,(AOG)ACTUATOR-EXHAUST                                       ,1375149,10482810
73N,73N00477,5080    ,DE    ,CC    ,541674-4                ,42-5773         ,21    ,X,X,FAIL  ,2005-11-20,21179:34,10012,44695:18,25607,2011-08-06,41741:29,20329,65257:13,35924,,20561:55,"    航后为进一步排除PACK灯亮故障，区域温度控制器自检有ACT信息，更换ACT并完成主次级散热器反相冲洗，现自检无信息，空调使用正常。      王伟涛AF for troubleshooting the PACK on fault the zone temperature controlBITE has ""cond heat exchangerrk light come on,interchanged ETC1# with ETC2# and replaced",10317,541674-4                ,12390           ,武汉航达,11068,21855.47,20561:55,10317,(AOG)ACTUATOR-EXHAUST                                       ,1307301,10483527
73N,73N00972,2159    ,DE    ,CC    ,541674-4                ,12143           ,21    ,X,X,FAIL  ,2008-10-09,24121:29,11930,2638:59,1347,2011-12-29,34733:26,17259,13250:56,6676,FL10483654A,10611:57,"   航后为排除左组件再现时""依据AMM21-51-21 更换左组件ACT,功能测试正常.   尹菁AF refer to AMM21-51-21 replaced the L assy ACT the result oftest is okkerature co",5329,541674-4                ,10444           ,HONEYWELL,23724,48011.16,10611:57,5329,(AOG)ACTUATOR-EXHAUST                                       ,1438458,10483657
73N,73N00163,5061    ,DE    ,CC    ,541674-4                ,11581           ,21    ,X,X,FAIL  ,2010-09-02,35827:49,24968,13240:28,6485,2011-09-23,39332:02,27404,16744:41,8921,航后检查发现右组件冲压门不能打开.王康业AF checked and found right pack ram air door could not opened,3504:13," 航后依据AMM21-51-21更换冲压门作动器,测试正常.王康业AF referred to AMM21-51-21 replaced ram air actuator and test it OK",2436,541674-4                ,125-6561        ,重庆鹏华,46554,66745.36,3504:13,2436,(AOG)ACTUATOR-EXHAUST                                       ,1349580,10489007
73N,73N02678,5406    ,DE    ,CC    ,541674-4                ,12900           ,21    ,X,X,FAIL  ,2008-07-30,00:00,0,00:00,0,2011-10-02,10548:34,5662,10548:34,5662,右PACK 灯亮。机组,10548:34,"      依据MEL21-01-01-01放行飞机。回基地处理。Refer to MEL21-01-01-01Dispatch airplane come back base replace.张昕FLB10489597A:航后自检ZTC2#有""全伸出后，仍会工作。按照AMM21-51-21更换右冲压门作动器，测试正常。 AFfound ""TC2# bite , found the Actuator  OfRH  ram air door  failure ,refer to AMM21-51-21 replace theactuator.test ok. 潘健生生 no fault code system work normally.BBP4DP/MS3",5662,541674-4                ,68-7597         ,,21921,37582.1,, ,(AOG)ACTUATOR-EXHAUST                                       ,1357573,10489595
73N,73N02073,5181    ,DE    ,CC    ,541674-4                ,68-7597         ,21    ,X,X,FAIL  ,2010-02-04,11974:17,5805,32915:54,19574,2011-05-30,16289:05,7964,37230:42,21733,"下降过程中再现时右侧PACK灯亮,复位主警戒时熄灭 机组",4314:48,"     过站依据AMM21-51-00测试右组件控制器有ACT信息,清除后测试工作正常. TRrefer to AMM21-51-00 test the zone 2 and there is ACT message onit,clear it and test is ok 于治任FL10490861A航后依据AMM21-51-21,更换右冲压作动器,测试正常.李向明 AFrefer to AMM21-51-21 replace right ram air inlet actuator,andoperated test is normal 挂签号0016250",2159,541674-4                ,9956            ,武汉航达,29058,51888.25,5440:21,2732,(AOG)ACTUATOR-EXHAUST                                       ,1251480,10490858
73N,73N01855,5139    ,DE    ,CC    ,541674-4                ,11109           ,21    ,X,X,FAIL  ,2010-01-29,14640:57,7045,14706:30,7272,2011-07-02,19299:40,9379,19365:13,9606,WHEN RECALL-LT PACK LIGHT ON A CONTROLER FAIL.机组,4658:43,"      过站自检左控制组件在ACT信息,清除后正常.王晓宇TR check ZTC1 has ACT message after clear test okFL10491215B航后依据ACT在控制器1号的信息,依据AMM21-51更换冲压门作动器,测试工作正常.郝崇庆AF according ACT message on the NO.1 ZTC the AMM21-51 replaceair ram actuator and operation test is normal",2334,541674-4                ,45-6447         ,武汉航达,40740,68477.26,5356:24,2703,(AOG)ACTUATOR-EXHAUST                                       ,1277058,10491213
73N,73N03038,5478    ,DE    ,CC    ,541674-4                ,13681           ,21    , , ,SWAP  ,2009-09-22,00:00,0,00:00,0,2011-06-21,5665:16,2874,5665:16,2874,"技术组邮件：过站机组反映右组件灯亮，2#ZTC有ACT信息。 TG mail:TRreported R/H pack light was on,and there is message ACT onZTC2#.朱有光",5665:16,"     航后机组反映后续航段右组件灯未亮，自检2#ZTC无故障信息，依据AMM21-51-21对串左右组件作动器，测试正常，再次自检1#和2#ZTC无故障信息。 AF crewreport the aircraft was normal,bite NO2 ZTC no message,refer toAMM21-51-21 exchange left and right pack ACT,test ok.no message.朱有光 左ACT  P/N OFF 541674-4  S/N OFF 13683
P/N ON 541674-4  S/N ON 13681",2874,541674-4                ,13683           ,,15215,28628.41,, ,(AOG)ACTUATOR-EXHAUST                                       ,1268447,10491298
73N,73N01147,2675    ,DE    ,CC    ,541674-4                ,103-6159        ,21    , , ,SWAP  ,2011-01-04,27880:51,15607,43319:30,27440,2011-05-16,28902:22,16168,44341:01,28001,左组件灯亮 Left air condition pack light come on. 机组,1021:31,"      按照MEL21-01-01-01保留故障,无"" 项 Refer to MEL21-01-01-01Dispatch aircraft accomplished O item. 叶果 FLB10491696B航后自检ZTC上ACT信息清除后测试正常,为进一步隔离故障,与B-5371飞机对串左冲压进气门作动器,测试正常 田力健 AF do a bite of ZTC,ACT light comeon,clear fault message,test ok, for furthertroubleshooting,interchange the left pack ram air inlet actuator withB-5371,test okkfault ",561,541674-4                ,12507           ,海口维修室,18253,35037.41,1021:31,561,(AOG)ACTUATOR-EXHAUST                                       ,1239985,10491696
73N,73N02806,5428    ,DE    ,CC    ,541674-4                ,13149           ,21    ,X,X,FAIL  ,2009-01-30,00:00,0,00:00,0,2012-08-07,11104:24,5702,11104:24,5702,再现右PACK灯亮，复位主警告后熄灭。机组,11104:24,"  航后自检ZTC2有ACT信息，依据AMM21-51-21更换ACT测试正常恢复飞机。袁帅AF do the ZTC2 ite test and have ACT message,refer to AMM21-51-21replaced the ACT test ok.",5702,541674-4                ,11544           ,,17337,34899.24,, ,(AOG)ACTUATOR-EXHAUST                                       ,1674613,10491816
73N,73N03095,5462    ,DE    ,CC    ,541674-4                ,13784           ,21    ,X,X,FAIL  ,2011-07-08,5320:09,2702,5320:09,2702,2011-11-14,6441:14,3273,6441:14,3273,进近时左组件故障     机组,1121:05,"      自检1号ZTC有ACT信息,清除后测试组件工作正常.   史雨BITE NO1 ZTC has fault code ACT cleared  fault message test PACK  1#is okFLB10532692A       航后依据AMM21-51更换左侧冲压进气门作动器.依据AMM21-51进行测试,结果正常.      挂签号:1021265       TAG NO:1021265AF replace the L/H air door ACT REF AMM21-51 and do the test REFAMM21-51 the result is normal    孙国宾",571,541674-4                ,11109           ,,15477,30663.57,, ,(AOG)ACTUATOR-EXHAUST                                       ,1394818,10492250
73N,73N02938,5482    ,DE    ,CC    ,541674-4                ,13347           ,21    ,X,X,FAIL  ,2009-06-08,00:00,0,00:00,0,2012-07-17,9785:55,5223,9785:55,5223,航前报告右组件灯亮PF reported the RH PACK light was on赖伟冬,9785:55,"   航后检查有ACT信息,依据AMM21-51-21更换冲压空气进气作动器测试正常AF bite had ACT fault message refer to AMM21-51-21 replaced thepunch air inlet actuator and test ok赖伟冬",5223,541674-4                ,12412           ,,17323,34299.06,, ,(AOG)ACTUATOR-EXHAUST                                       ,1649139,10492919
73N,73N03095,5462    ,DE    ,CC    ,541674-4                ,13728           ,21    ,X,X,FAIL  ,2011-07-08,5320:09,2702,5320:09,2702,2012-08-08,8782:09,4537,8782:09,4537,测量空调管路温度，做ZTC自检时右组件有ACT信息，不可清除    钱俊ZTC BITE test has the message ACT after measure the pack2 temperature,3462:00,  依据AMM21-51-21更换右组件冲压门作动器，测试正常，自检ZTC无信息  钱俊Refer to AMM21-51-21 to replace the pack 2 RAM air actuator test okTAG:3015465,1835,541674-4                ,9956            ,,29058,51888.25,, ,(AOG)ACTUATOR-EXHAUST                                       ,1676481,10493308
73N,73N02419,5358    ,DE    ,CC    ,541674-4                ,108-7743        ,21    ,X,X,FAIL  ,2011-06-05,12123:52,6182,36612:19,20327,2011-06-06,12133:21,6186,36621:48,20331,再现时右PACK灯亮，复位后灭。 机组,09:29,   该故障和FLB10493901A所反映为同一故障，航后自检ZTC2有ACT信息，依据AMM21-50-00，更换ACT。测试工作正常。ZTC自检无故障信息。  蒋玉全 Thisfault is the same as FLB10493901A there is ACT message in the ZTC 2#.refer to AMM21-50-00. replace the ACT. test ok. 挂签号：0013522,4,541674-4                ,10730           ,武汉航达,19039,37456.49,8308:54,4161,(AOG)ACTUATOR-EXHAUST                                       ,1256806,10493902
73N,73N02973,5480    ,DE    ,CC    ,541674-4                ,13556           ,21    ,X,X,FAIL  ,2009-06-08,00:00,0,00:00,0,2011-06-03,6226:04,3205,6226:04,3205,航后检查左组件有ACT信息.王志伟AF BITE the L pack ZTC has ACT internal message,6226:04,"   依据AMM21-51更换左组件冲压空气作动器,并测试正常.王志伟refer to AMM21-51 replace the LH raki air inlet actuator,and test itwas normal挂签号1004519",3205,541674-4                ,8486            ,,22733,43404.1,, ,(AOG)ACTUATOR-EXHAUST                                       ,1254783,10494781
73N,73N02691,5403    ,DE    ,CC    ,541674-4                ,9750            ,21    ,X,X,FAIL  ,2010-11-10,7683:04,3893,26659:43,14512,2012-03-14,12003:54,5983,30980:33,16602,"再现按压,右PACK灯亮,复位主警告时熄灭机组",4320:50,"       过站依据MEL21-05将右组件冲压空气调节系统解除工作,在FLIGHT OPEN位,放行,航后处理.孟洪亮TR fixed the RAM AIR of R PACK in the FLIGHT OPEN position,dispatchby MEL21-05FL10495592A航后依据AMM21-05解除M项,为排除故障,依据AMM21-51更换右组件ACT,测试正常.王志伟AF refer to AMM21-51 replace the RAM air inlet actuator,and test itwas normal",2090,541674-4                ,14052           ,重庆鹏华,13381,26165.45,4320:50,2090,(AOG)ACTUATOR-EXHAUST                                       ,1518557,10495590
73N,73N01745,5116    ,DE    ,CC    ,541674-4                ,10906           ,21    ,X,X,FAIL  ,2011-08-21,21268:05,10440,21268:00,10440,2011-09-22,21541:00,10597,21540:55,10597,"左组件再现亮,后复位 机组",272:55,"    过站依据MEL21-05放行,完成相关M项 王益杰 TR refer to MEL21-05 todispatch,accomplished the relative M item FLB10514631B航后ZTC上有ACT信息,依据AMM21-51-21更换左侧冲压空气作动筒 测试工作正常霍光富,挂签号1014802,垫片NAS1149D0432J AF there is ""lace the left ram air actuator,test okk-51 the result is normal    孙国宾宾ator withB-537",157,541674-4                ,11217           ,,19177,37842.26,, ,(AOG)ACTUATOR-EXHAUST                                       ,1348563,10495640
