机型,制造序列号,机号,参考类型,指令类型,件号,序号,章节号,非计划,故障确认,拆换原因,安装日期,部件装上飞行小时数,部件装上飞行循环数,部件装上使用小时数,部件装上使用循环数,拆换日期,部件拆下飞行小时数,部件拆下飞行循环数,部件拆下使用小时数,部件拆下使用循环数,故障描述,部件本次装机使用小时,故障处理,部件本次装机使用循环,装上件号,装上序号,最近送修公司,CY TSN,FH TSN,送修至拆下时间/FH,送修至拆下时间/CY,件号描述,DEF#,TLB号
73N,73N00103,2637    ,DE    ,CC    ,398908-3                ,4104            ,21    ,X,X,FAIL  ,2008-12-29,34598:12,17538,14936:46,8284,2009-08-30,36638:25,18760,16976:59,9506,FROM10278907,2040:13,  航后依据AMM21-00-00更换TCV后正常.挂签号9002252AF REFER AMM21-00-00 REPLACE TCV IT'S OK乔辉,1222,398908-3                ,3369            ,武汉航达,31593,58266.16,2040:13,1222,(AOG)VALVE(重点监控件号)                                    ,769626,10278910
73N,73N00577,5090    ,DE    ,CC    ,398908-3                ,4108            ,21    ,X,X,FAIL  ,2009-01-03,23107:55,17749,28817:56,13990,2010-06-10,28140:25,20407,33850:26,16648,再现时左PACK灯亮抑制后灯灭。机组,5032:30,"       过站自检1＃区域温度控制有TCV信息，无法清除，按MEL21-33A放行。刘其新There was ""zone controller 1# can't beerase dispatch per MEL21-33AFLB 10345544B航后根据AMM21-51-10更换左侧TCV，测试检查无漏气，区域控制器测试工作正常。郝崇庆AF refer AMM21-51-10 departion and test the zone control is normaland replace the left cont TCV check no leakagessed DD6087212.TL10252746航后",2658,398908-3                ,12386           ,武汉航达,13127,25684.43,5032:30,2658,(AOG)VALVE(重点监控件号)                                    ,965223,10345544
73C,73C02793,2967    ,DE    ,CC    ,398908-3                ,2621            ,21    ,X,X,FAIL  ,2009-01-09,39074:42,24483,34375:53,19731,2011-12-23,46889:31,29184,42190:42,24432,航后机组反映驾驶舱温度太冷。 AF crew reported the flight compartmentTEMP was too cool. 赖伟冬,7814:49,"    航后检查发现驾驶舱配平空气计量活门不工作。依据AMM21-61-95更换驾驶舱配平空气计量活门，测试结果正常。 AF checked and found the controlcabin trim air modulating valve was not on,replaced the control cabintrim air modulating valve according to AMM21-61-95 and test ok.赖伟冬",4701,398908-3                ,8758            ,武汉航达,7811,14861.25,7814:49,4701,(AOG)VALVE(重点监控件号)                                    ,1432662,10421699
73N,73N00587,5082    ,DE    ,CC    ,398908-3                ,5794            ,21    ,X,X,FAIL  ,2009-01-10,23114:46,17887,22183:03,11459,2009-08-10,25213:31,18968,24281:48,12540,见FLB10302457(B),2098:45,"  按AMM21-61-21更换后舱配平活门，测试正常，挂签号：9002711。 梁聪杰Replace the AFT cabin trim air modulating valve,and test is ok.TAG NO.:9002711",1081,398908-3                ,4499            ,武汉航达,44492,78115.25,2098:45,1081,(AOG)VALVE(重点监控件号)                                    ,756756,10302458
73N,73N02046,5439    ,DE    ,CC    ,398908-3                ,4015            ,21    ,X,X,FAIL  ,2009-01-26,6313:19,3362,39074:42,24483,2011-10-07,15344:53,7832,48106:16,28953,机组反映右组件灯亮按主警告灯可熄灭crew report right pack light on press master cantion can off刘智鑫,9031:34,       按MEL21-32放行ref to MEL21-32 dispatch刘智鑫FL10530197B航后依据AMM21-51-10更换右组件TCV 测试正常AF replace R pack TCV test ok马跃TAG.1003126,4470,398908-3                ,2982            ,海口维修室,22462,42465.18,9031:34,4470,(AOG)VALVE(重点监控件号)                                    ,1361825,10530195
73N,73N00273,2646    ,DE    ,CC    ,398908-3                ,6488            ,21    ,X,X,FAIL  ,2009-02-08,33698:59,17228,21363:01,12083,2009-08-25,35365:06,18115,23029:08,12970,空中7500米下降5100米过程中，再现时右PACK灯亮，复位主警戒时熄灭，按检查单处理,1666:07,"        过站检查右组件“PACK""ZTC2有TCV信息，无法消除，待航后处理AF WILL REPAIR IT ,TR CHECK THE R ASSY AND THE ""308416  A依据AMM21-51-10-000-801，更换右组件TCV，测试正常PER AMM21-51-10-000-801,REPLACE THE R TCV AND CHECK OK挂签号9001965龚晓光赖赖伟冬nn and test the zo",887,398908-3                ,10926           ,武汉航达,15730,31653.32,1666:07,887,(AOG)VALVE(重点监控件号)                                    ,766516,10308411
73N,73N00551,5089    ,DE    ,CC    ,398908-3                ,2098            ,21    ,X,X,FAIL  ,2005-02-26,10531:59,10170,00:00,0,2007-12-21,19996:23,15691,9464:24,5521,左组件灯再现亮，复位主警戒时熄灭,9464:24,"  航后自检区域温度控制组件有TCV温度控制活门故障信息，依据AMM21-51-00更换TCV,地面测试TCV工作正常，组件自检正常。乔辉挂签号2000810",5521,398908-3                ,3091            ,海口维修室,34811,59906.38,9464:24,5521,(AOG)VALVE(重点监控件号)                                    ,490829,10277551
73C,73C01866,2960    ,DE    ,CC    ,398908-3                ,2093            ,21    ,X,X,FAIL  ,2009-03-04,56048:23,32359,13851:08,8239,2009-03-05,56057:28,32363,13860:13,8243,,09:05,"     航后为进一步排除再现时驾驶舱区域温度灯亮，更换前客舱配平活门测试正常。挂签号：2024538AF for troubleshooting of the control cabin zone temp lighton when recall ,replace the FWD cabin frim air modulating valvetest is ok .TAG NO:2024538叶向前",4,398908-3                ,4509            ,,21160,39290.02,, ,(AOG)VALVE(重点监控件号)                                    ,672266,10266180
73N,73N00731,2652    ,DE    ,CC    ,398908-3                ,2990            ,21    ,X, ,SWAP  ,2003-07-25,00:00,0,00:00,0,2008-03-11,25760:10,12721,25760:10,12721,T10279343,25760:10, 依据AMM21-51-10 将R TCV和后客舱配平空气活门对串，自检区域温度控制组件，无故障信息。赵建伟,12721,398908-3                ,3453            ,,24289,43876.56,, ,(AOG)VALVE(重点监控件号)                                    ,522876,10279348
73N,73N00103,2637    ,DE    ,CC    ,398908-3                ,7431            ,21    ,X,X,FAIL  ,2004-12-02,20504:26,10917,00:00,0,2008-12-27,34582:19,17527,14077:53,6610,,14077:53,"    FROM TL10279526为进一步判断故障，更换右空调TCV，测试正常。For trouble shooting ,replace the R A/C ASSY 's TCV and check ok肖峥挂签号9503454",6610,398908-3                ,8109            ,,12716,25153,, ,(AOG)VALVE(重点监控件号)                                    ,637082,10279529
73C,73C01866,2960    ,DE    ,CC    ,398908-3                ,4311            ,21    ,X,X,OBS   ,2009-03-04,56048:23,32359,24259:19,13204,2010-10-23,60260:15,35054,28471:11,15899,1号ZONE TEMP再现时亮 机组,4211:52,"      过站检查ZTC2有FLIHT CHECK TRIM VALVE信息，清除后，依据AMM21-00测试空调工作正常，再现时无信息。陈晓光 TR check the ZTC2 has flight checktrim valve meg,clear it and refer to AMM21-00 test ok,no faultFL10356608B 航后测试ZTC无故障信息，依据AMM21-61-91更换驾驶舱温度配平活门，测试正常。拆下件办观察。黄热星 AF test ZTC ok,replace FLTtemperature trim valve,refer AMM21-61-91 test ok挂签号0013156,观察件挂签2000758",2695,398908-3                ,3091            ,武汉航达,34811,59906.38,7038:26,4478,(AOG)VALVE(重点监控件号)                                    ,1066587,10356608
73N,73N01855,5139    ,DE    ,CC    ,398908-3                ,8109            ,21    ,X,X,FAIL  ,2009-03-04,11437:39,5444,10766:09,5301,2009-10-11,13601:30,6492,12930:00,6349,FROM FL10323098B,2163:51,  航后检查发现右TCV CLOSE 跳开关跳开关无法闭合.更换右TCV闭合跳开关测试正常.AF REPLACE IT TEST OK 挂签号 9000281,1048,398908-3                ,7986            ,HONEYWELL,20992,40672.23,2163:51,1048,(AOG)VALVE(重点监控件号)                                    ,795678,10323101
73C,73C01866,2960    ,DE    ,CC    ,398908-3                ,4509            ,21    , , ,SWAP  ,2009-03-05,56057:28,32363,29097:03,15020,2010-10-23,60260:15,35054,33299:50,17711,航后发现测试ZTC时发现后舱温度配平活门间歇故障。黄热星AF test ZTC AFT trim valve fail intermittert,4202:47," 航后依据AMM21-61-95将前后客舱温度配平活门对串，测试正常。黄热星AF refer AMM21-61-95 exchange FWD,AFT trim valve,test ok",2691,398908-3                ,1871            ,武汉航达,38503,66250.27,4202:47,2691,(AOG)VALVE(重点监控件号)                                    ,1066594,10356611
73N,73N02691,5403    ,DE    ,CC    ,398908-3                ,6491            ,21    ,X,X,FAIL  ,2009-03-09,1974:04,1068,21639:01,12129,2018-02-27,30702:36,15234,50367:33,26295,AF FOUND AFT CABIN THAN INOP航后发现客舱配平活门失效,28728:32,"   AF REFER AMM21-61-21 COMPLETED REPLACE AFT CABIN THAV ZTC BITE TESTOK,LEAK CHK NML TIGHTEN THE TWO CLAMPS 60 POUND INCHES航后依据AMM21-61-21完成后客舱配平活门更换ZTC自检正常，渗漏测试正常无渗漏两个卡箍磅力60磅寸。汪科泷",14166,398908-3                ,18611           ,海口维修室,9737,19282.1,28728:32,14166,(AOG)VALVE(重点监控件号)                                    ,5889027,F0424401
73N,73N01147,2675    ,DE    ,CC    ,398908-3                ,6188            ,21    ,X,X,FAIL  ,2002-06-07,00:00,0,00:00,0,2008-01-03,18511:00,10291,18511:00,10291,,18511:00,"  为排除按压再现时左空调组件PACK灯亮故障,航后更换左空调TCV测试正常,检查无渗漏.  林照明挂签:0120964",10291,398908-3                ,8007            ,,10864,20449.08,, ,(AOG)VALVE(重点监控件号)                                    ,495863,10285471
73N,73N01033,2158    ,DE    ,CC    ,398908-3                ,6033            ,21    ,X,X,FAIL  ,2002-01-14,00:00,0,00:00,0,2007-12-21,21768:37,10536,21768:37,10536,FROM TL10286385,21768:37,  航后根据AMM21-51-10更换TCV控制器测试通过，无TCV信息，长时间开空调测试，PACK灯熄灭不亮，调节温度，空调工作正常，做渗漏测试，无渗漏。挂签号：0112992  高玉亮,10536,398908-3                ,4104            ,,23278,43599.39,, ,(AOG)VALVE(重点监控件号)                                    ,491085,10286396
73N,73N00345,2647    ,DE    ,CC    ,398908-3                ,6500            ,21    ,X,X,FAIL  ,2004-07-11,16774:16,8519,00:00,0,2009-07-01,34090:57,17261,17316:41,8742,航前检查发现左组件温度过高效果差。谢大志 PF check L pack TEMP toohigh.,17316:41,"         航前自检温度控制组件有TCV左失效信息，检查左组件出口温度为55℃,依据AMM21-51-10更换左组件TCV并做正向水洗左组件工作，后检查左组件出口温度为45℃，检查右组件空调效果正常，左组件不能满足机组要求，依据MEL21-01-01-01放行。石祥涛    PF bite TEMP CONT,check TCV messagereplace it and water wash L pack check TEMP too high dispatch byMEL21-01-01-01. FL10282433B为排除本机左组件温度高故障，依据AMM21-51更换STCV及冷凝器测试左组件温度为18℃，可正常使用。陈晓光  AF for troubleshooting theleft pack TEMP high faults we replace the STCV and condenser,test thePACK outlet temperature is 18℃ it's normal",8742,398908-3                ,7986            ,,20992,40672.23,, ,(AOG)VALVE(重点监控件号)                                    ,733529,10287440
73N,73N00515,5081    ,DE    ,CC    ,398908-3                ,4972            ,21    ,X, ,SWAP  ,2004-01-08,00:00,0,00:00,0,2007-11-29,26479:51,12452,26479:51,12452,,26479:51,"  航后为判断本机的右组件间隙性跳开的故障，与2647飞机对串右组件TCV,根据AMM21-51-10,并测试空调工作正常黄武",12452,398908-3                ,2975            ,,35203,62990.53,, ,(AOG)VALVE(重点监控件号)                                    ,483478,10288075
73N,73N00972,2159    ,DE    ,CC    ,398908-3                ,5901            ,21    ,X,X,FAIL  ,2002-01-11,00:00,0,00:00,0,2009-04-19,25978:49,12816,25978:49,12816,过站机组反映右PACK灯降落后亮。机组TR the crew reported that the PH pack light was on.,25978:49,"      过站自检有TCV信息，清除信息后测试PACK仍亮，按MEL21-01-01-01放行。陈高杰  TR cleaned the TCV message,the fault was still,dispackedper MEL21-01-01-01FL10288362  SYX  航后按AMM21-51-10-000-801更换右组件TCV测试时,右组件仍跳开,按MEL21-01-01-01放行。唐科AF refer AMM21-51-10-000-801 change the R pack TCV,the R packtrip,releace for MEL21-01-01-01. 挂签号：2024543",12816,398908-3                ,7431            ,,21827,43734.37,, ,(AOG)VALVE(重点监控件号)                                    ,694786,10288360
73N,73N01170,2676    ,DE    ,CC    ,398908-3                ,8275            ,21    ,X,X,FAIL  ,2009-03-27,23687:56,12052,11437:39,5444,2010-05-09,27348:07,13958,15097:50,7350,滑出前左组件跳开两次，后一次不可复位。机组,3660:11,   过站按AMM21-51-10更换左侧TCV，测试工作正常，检查无渗漏。TR refer to AMM21-51-10 replaced left TCV test ok.check no leakage.赵洪亮,1906,398908-3                ,2617            ,海口维修室,25715,44953.33,3660:11,1906,(AOG)VALVE(重点监控件号)                                    ,942212,10359644
73N,73N02648,5375    ,DE    ,CC    ,398908-3                ,10926           ,21    ,X,X,FAIL  ,2008-06-07,00:00,0,00:00,0,2009-05-22,3081:06,1594,3081:06,1594,再现时AFT CAB ZONE TEMP灯亮可复位,3081:06, 航后更换AFT CAB TRIM VALVE.并测试正常。王伟AF replace the AFT CAB TRIM VALVE and test ok.,1594,398908-3                ,10006           ,,16850,33285.37,, ,(AOG)VALVE(重点监控件号)                                    ,712115,10294152
73Q,73C03067,2501    ,DE    ,CC    ,398908-3                ,2982            ,21    ,X,X,FAIL  ,2009-04-01,33642:02,20994,13435:47,7422,2010-09-11,37778:44,23428,17572:29,9856,"左组件PACK灯亮,ZTC1自检有TCV信息 李金辉 Left pack light go on,do ZTC1BITE has "" test ok.che",4136:42,"  航后自检ZTC1无信息,更换左组件TCV后测试组件工作正常,长时间加载测试工作均正常 李金辉,挂签号0011648 AF do ZTC1 BITE haven't message,replaceleft pack TCV and test the pack work normal,long time test,the system",2434,398908-3                ,5018            ,海口维修室,19317,37483,4136:42,2434,(AOG)VALVE(重点监控件号)                                    ,1034178,10383610
73N,73N01170,2676    ,DE    ,CC    ,398908-3                ,2093            ,21    ,X,X,FAIL  ,2009-04-11,23828:51,12119,13860:13,8243,2009-08-19,24984:55,12743,15016:17,8867,"再现检查时,右组件与主警告灯亮,可复位. 王庆凯",1156:04,"     按MEL21-32放行.  王东 FL10308159AF依据AMM21-51-10更换右组件TCV,装机测试,控制器自检无信息测试右组件全暖位,管道温度可达32℃,再现检查右组件无PACK灯亮现象,请继续使用.  TAG 9003420  魏玉程 AF refer to AMM21-51-10 replaced R packTCV BITE R controller no message when R park TEMP select warm the RDUCK TEMP is 32℃ the R PACK is normal please use it.",624,398908-3                ,6500            ,海口维修室,23429,45795.5,1156:04,624,(AOG)VALVE(重点监控件号)                                    ,762972,10308158
73N,73N01796,5136    ,DE    ,CC    ,398908-3                ,8100            ,21    ,X,X,FAIL  ,2009-04-14,9633:32,4841,9633:32,4841,2016-07-24,32871:30,16607,32871:30,16607,,23237:58,  航后完成MCO-2016-07-23-44，更换TCV，测试正常。姚迟AF accomplish MCO-2016-07-23-44，replaced the TCV，accomplish the function test，test ok。,11766,398908-5                ,19930           ,,8342,16637.25,, ,(AOG)VALVE(重点监控件号)                                    ,4193161,10992498
73N,73N01796,5136    ,DE    ,CC    ,398908-3                ,8099            ,21    ,X,X,FAIL  ,2009-04-14,9633:32,4841,9633:32,4841,2018-02-01,37272:34,18815,37272:34,18815,乌鲁木齐航后机组前舱区域温度亮，自检有前舱配平活门信息  机组,27639:02,"   航后自检ZTC1 ZTC2 ZTC2有配平活门前舱信息,  依据 AMM21-61-21 更换前舱配平活门, 完成测试, 结果正常.  任俊杰AF BITE ZTC1 ZTC2 ZTC2 HAVE TRIM VALVE (FWD) MESSAGE REFERAMM21-61-21 REPLACE FWD FRIM AIR VALVE ACCOMPLISH TEST IS OK",13974,398908-3                ,10762           ,,15331,30780.58,, ,(AOG)VALVE(重点监控件号)                                    ,5792642,11319965
